
0.206177,0.209286,0.206329,0.223337,0.207806,0.205799,0.213829,0.209821,0.206456,0.203038,0.209168,0.207113,0.207773,0.209296,0.206689,0.209211,0.208424,0.209080,0.206079,0.209730,0.206977,0.210962,0.208239,0.207086,0.205485,0.207271,0.209073,0.206508,0.209557,0.209238,0.204654,0.208208,0.206946,0.211277,0.202995,0.209285,0.209221,0.208142,0.208687,0.209882,0.212737,0.210665,0.212294,0.211808,0.209232,0.211293,0.208719,0.210626,0.209445,0.211683,0.209855,0.210323,0.216757,0.213173,0.213329,0.208880,0.213614,0.215214,0.211827,0.211652,0.211257,0.210432,0.208708,0.211250,0.210007,0.207714,0.211835,0.210427,0.211999,0.210337,0.211133,0.210590,0.208841,0.212450,0.211289,0.209976,0.214051,0.213265,0.210246,0.213146,0.212497,0.211508,0.212508,0.210803,0.211884,0.212941,0.211442,0.210373,0.211416,0.211931,0.212326,0.210325,0.211446,0.209419,0.211759,0.209987,0.212152,0.210717,0.211904,0.209231,
0.208677,0.210249,0.210068,0.205522,0.208759,0.204733,0.208998,0.205294,0.209388,0.208534,0.209166,0.206300,0.210238,0.210204,0.205587,0.210908,0.209567,0.211325,0.204955,0.211982,0.206756,0.211926,0.204959,0.209277,0.206095,0.210348,0.211469,0.211345,0.210416,0.211210,0.211707,0.210919,0.211021,0.210208,0.208130,0.208679,0.210175,0.208969,0.210451,0.211086,0.211170,0.211508,0.211320,0.211031,0.209223,0.209300,0.212179,0.211368,0.211061,0.214509,0.210889,0.210295,0.210970,0.211941,0.209938,0.210968,0.209638,0.211797,0.209550,0.212146,0.212290,0.210893,0.210074,0.212639,0.211290,0.211999,0.211801,0.211484,0.211569,0.212166,0.210476,0.212368,0.211294,0.212051,0.209473,0.212362,0.211273,0.211118,0.212011,0.211096,0.212976,0.213276,0.210784,0.211801,0.210574,0.210634,0.211642,0.211805,0.212515,0.211378,0.212471,0.213240,0.209816,0.212492,0.210536,0.211641,0.211998,0.211030,0.213011,0.210866,
0.209798,0.211373,0.211293,0.210283,0.208778,0.209827,0.209542,0.209531,0.210678,0.211429,0.209749,0.208996,0.209946,0.211074,0.210211,0.209664,0.211894,0.210912,0.211140,0.210753,0.210885,0.212585,0.209645,0.210218,0.212156,0.211373,0.209629,0.209989,0.209332,0.210017,0.211177,0.209390,0.208406,0.211264,0.210930,0.210626,0.212037,0.211320,0.212097,0.210664,0.211513,0.210643,0.210741,0.211518,0.210537,0.211493,0.209606,0.212194,0.211237,0.210548,0.210726,0.210890,0.209791,0.210577,0.207072,0.209826,0.213183,0.209519,0.213526,0.211369,0.209102,0.213504,0.212208,0.212927,0.210885,0.213538,0.212231,0.212971,0.210932,0.212174,0.210873,0.213199,0.210539,0.210674,0.212112,0.210779,0.208597,0.210961,0.210752,0.211776,0.206247,0.211342,0.209522,0.210020,0.211156,0.208839,0.211623,0.210440,0.211231,0.212769,0.208805,0.207763,0.211816,0.210861,0.210733,0.208404,0.211886,0.209628,0.211219,0.210249,
0.211526,0.208462,0.210394,0.209413,0.209784,0.208499,0.210527,0.207972,0.210357,0.208808,0.210075,0.210133,0.209024,0.208545,0.209890,0.209791,0.210409,0.209197,0.208355,0.210416,0.210633,0.209229,0.208796,0.209172,0.208235,0.210105,0.211614,0.209528,0.209559,0.209896,0.210022,0.210865,0.211003,0.210755,0.209763,0.211075,0.208411,0.209377,0.211270,0.210256,0.209447,0.209897,0.210153,0.209154,0.212241,0.209055,0.210381,0.210356,0.210648,0.209365,0.209735,0.210627,0.210715,0.210286,0.208950,0.209062,0.209696,0.211285,0.209662,0.211743,0.212211,0.211973,0.210724,0.208499,0.209595,0.210306,0.210453,0.208972,0.211649,0.209657,0.209924,0.211229,0.211963,0.208654,0.210541,0.209556,0.210723,0.211512,0.211490,0.209217,0.210054,0.210123,0.210438,0.209583,0.211559,0.210086,0.209858,0.209701,0.213127,0.210642,0.211850,0.210163,0.209272,0.211641,0.212182,0.210011,0.212517,0.210070,0.211137,0.210661,
0.211806,0.208777,0.210457,0.211007,0.209027,0.210798,0.211281,0.211617,0.211029,0.209898,0.211015,0.212346,0.211544,0.212481,0.210702,0.211120,0.211030,0.210966,0.210971,0.209662,0.210586,0.210701,0.208763,0.211042,0.211748,0.211030,0.208422,0.210455,0.210541,0.211912,0.209513,0.209924,0.213901,0.211717,0.209089,0.213480,0.210406,0.210772,0.208319,0.212170,0.208725,0.211579,0.206763,0.208431,0.209310,0.209012,0.210735,0.208109,0.212953,0.211952,0.209485,0.209273,0.209543,0.211198,0.209609,0.208205,0.210482,0.210822,0.211404,0.212318,0.211015,0.210954,0.210307,0.211111,0.210666,0.209699,0.210732,0.210417,0.210514,0.210141,0.209857,0.210326,0.210085,0.209693,0.211326,0.210034,0.209430,0.210000,0.210323,0.210057,0.210778,0.210591,0.210045,0.209267,0.210972,0.207717,0.209643,0.209807,0.210136,0.209932,0.209511,0.210571,0.209554,0.211179,0.212361,0.209308,0.210355,0.211979,0.209446,0.211275,
0.209260,0.210314,0.210308,0.209434,0.207480,0.209864,0.210168,0.213650,0.212608,0.212708,0.210231,0.210686,0.209296,0.209696,0.206341,0.209411,0.207943,0.208698,0.209290,0.209297,0.210205,0.212154,0.211723,0.212001,0.210970,0.208737,0.209285,0.207606,0.208694,0.205282,0.209025,0.208544,0.209593,0.207413,0.209362,0.208325,0.208576,0.208601,0.210203,0.205431,0.209868,0.209373,0.209222,0.208363,0.208801,0.205182,0.208204,0.208239,0.210696,0.210010,0.208289,0.214098,0.210356,0.209706,0.209543,0.210755,0.212236,0.210590,0.211574,0.209995,0.210118,0.210250,0.210220,0.211179,0.210318,0.210638,0.209250,0.210524,0.210323,0.212337,0.208917,0.211006,0.210706,0.209442,0.208565,0.211306,0.208676,0.210940,0.211270,0.211557,0.209738,0.210846,0.209819,0.210605,0.209392,0.208959,0.209865,0.210010,0.208975,0.209960,0.210496,0.208795,0.209313,0.210564,0.207306,0.210109,0.210254,0.213296,0.207782,0.208764,
0.206086,0.210918,0.210499,0.208402,0.208242,0.207887,0.204414,0.210587,0.208613,0.208006,0.204870,0.210153,0.210277,0.207708,0.206702,0.209079,0.209420,0.208840,0.204737,0.208168,0.208564,0.209436,0.209297,0.207809,0.209968,0.209584,0.211554,0.208181,0.210585,0.208660,0.208094,0.209879,0.208702,0.209469,0.209324,0.207928,0.209552,0.211119,0.208933,0.210077,0.208291,0.209357,0.209076,0.207515,0.208853,0.208327,0.208980,0.208459,0.208778,0.209800,0.209834,0.206491,0.209016,0.209487,0.208909,0.210449,0.209287,0.209966,0.207111,0.209214,0.206812,0.208735,0.207355,0.209552,0.209211,0.207564,0.209631,0.209261,0.209637,0.208166,0.208615,0.206984,0.208035,0.210415,0.208602,0.209560,0.206938,0.208483,0.210001,0.207131,0.208462,0.209332,0.208634,0.208052,0.207458,0.210358,0.208843,0.208674,0.210055,0.207674,0.209377,0.207718,0.208862,0.207198,0.208989,0.210907,0.208948,0.209909,0.209157,0.209937,
0.206141,0.210608,0.208699,0.208238,0.206906,0.209634,0.209041,0.209294,0.207902,0.209026,0.211214,0.208429,0.208084,0.208216,0.206784,0.208488,0.207119,0.211902,0.209750,0.207977,0.207803,0.208145,0.210387,0.210236,0.210882,0.209696,0.208104,0.208512,0.213831,0.209106,0.209487,0.209793,0.209129,0.210347,0.206656,0.209669,0.211011,0.208474,0.210681,0.209532,0.209792,0.213572,0.214008,0.213081,0.210714,0.209377,0.212237,0.209722,0.211021,0.207651,0.210290,0.209990,0.209716,0.205493,0.209035,0.209138,0.210722,0.210874,0.209145,0.211036,0.209581,0.210816,0.208853,0.210887,0.208560,0.210653,0.211027,0.210772,0.210659,0.210995,0.208330,0.210231,0.208320,0.210576,0.210341,0.209459,0.210338,0.209800,0.210654,0.208813,0.208114,0.210827,0.209840,0.210259,0.210792,0.209371,0.210143,0.208690,0.209338,0.209106,0.209730,0.209158,0.209875,0.210302,0.209972,0.208365,0.209693,0.207949,0.209599,0.208070,
0.208161,0.209603,0.207821,0.209474,0.208706,0.207792,0.208147,0.209299,0.208775,0.209813,0.207264,0.209734,0.211543,0.209175,0.207522,0.210479,0.209366,0.209606,0.207192,0.208397,0.209084,0.207229,0.208653,0.208025,0.208741,0.207547,0.207644,0.210855,0.209074,0.209120,0.207134,0.208175,0.209038,0.207908,0.207458,0.209362,0.207949,0.209154,0.209841,0.212243,0.207179,0.208549,0.210576,0.207602,0.209918,0.208598,0.209611,0.210745,0.208258,0.207483,0.209459,0.206390,0.208522,0.208574,0.207654,0.207475,0.208538,0.210680,0.209638,0.208986,0.208431,0.208591,0.209734,0.208665,0.209678,0.207832,0.209662,0.209764,0.209272,0.208706,0.209100,0.208456,0.207103,0.209014,0.207679,0.208903,0.209125,0.208287,0.209352,0.209522,0.207972,0.208951,0.209729,0.210117,0.209043,0.209675,0.210824,0.208235,0.207972,0.209274,0.207933,0.208455,0.209721,0.208450,0.207654,0.208407,0.208524,0.209854,0.210520,0.209796,
0.210098,0.209613,0.208119,0.208019,0.208423,0.208721,0.209197,0.209697,0.209569,0.212571,0.208520,0.210186,0.208789,0.209893,0.208757,0.208334,0.209287,0.207957,0.207959,0.207944,0.208802,0.208911,0.209339,0.208068,0.210727,0.211438,0.209432,0.207116,0.209958,0.209097,0.212027,0.208544,0.211044,0.208171,0.211459,0.208839,0.209713,0.207710,0.208192,0.208829,0.209317,0.210137,0.207451,0.209434,0.209268,0.207943,0.209282,0.209591,0.208313,0.207975,0.212474,0.209668,0.209211,0.209013,0.207743,0.207561,0.209159,0.209226,0.208755,0.208101,0.207608,0.209060,0.208777,0.207950,0.207514,0.209684,0.210213,0.207003,0.208128,0.208463,0.207261,0.208991,0.208599,0.206935,0.208587,0.209510,0.209277,0.208857,0.208268,0.208467,0.209002,0.209841,0.206090,0.208726,0.209234,0.208021,0.208422,0.208725,0.208401,0.207606,0.207367,0.206780,0.207650,0.208712,0.207931,0.208371,0.207845,0.207350,0.209745,0.208692,
