
0.156593,0.160482,0.158653,0.161497,0.161161,0.162558,0.159589,0.159678,0.159758,0.162113,0.159834,0.161870,0.158884,0.155056,0.161575,0.155786,0.162043,0.158076,0.163862,0.162153,0.161536,0.162403,0.162564,0.162212,0.156552,0.158575,0.162178,0.156063,0.163591,0.156601,0.163108,0.163133,0.160005,0.159013,0.162673,0.161129,0.160923,0.161938,0.162038,0.161324,0.161819,0.156677,0.160828,0.159650,0.157021,0.164617,0.160639,0.163775,0.161910,0.159910,0.163072,0.162552,0.162479,0.162231,0.161881,0.158982,0.160291,0.158021,0.160558,0.159098,0.162712,0.156110,0.162627,0.164582,0.164263,0.163530,0.163836,0.163297,0.164531,0.160575,0.159884,0.164549,0.163218,0.162332,0.161769,0.159761,0.161476,0.162178,0.158279,0.161170,0.162313,0.161430,0.162198,0.157079,0.162976,0.161805,0.157974,0.165327,0.160863,0.159070,0.165030,0.156557,0.164064,0.163564,0.160659,0.159109,0.162495,0.164346,0.162094,0.156357,
0.158993,0.162426,0.156658,0.162635,0.154963,0.160848,0.159379,0.162087,0.158589,0.162220,0.161522,0.161163,0.159551,0.161778,0.159076,0.161876,0.162646,0.162019,0.161511,0.158684,0.161467,0.159021,0.161920,0.160998,0.163194,0.161790,0.163054,0.160800,0.162443,0.161026,0.162746,0.163008,0.162646,0.161745,0.162201,0.161910,0.161795,0.159985,0.162934,0.162246,0.161615,0.160728,0.159533,0.161348,0.159266,0.162425,0.160906,0.162357,0.160375,0.161160,0.163060,0.162508,0.161828,0.161753,0.160294,0.161346,0.164833,0.159132,0.163222,0.159897,0.160830,0.162665,0.160025,0.159226,0.162428,0.160497,0.161011,0.159217,0.161946,0.160313,0.160655,0.159824,0.163603,0.164741,0.161154,0.160981,0.162348,0.159650,0.162821,0.156100,0.162954,0.157094,0.160537,0.155387,0.161861,0.162178,0.160895,0.161490,0.161484,0.162842,0.163136,0.160427,0.161737,0.163232,0.160155,0.162033,0.160453,0.158894,0.161103,0.162869,
0.159430,0.160251,0.160320,0.163860,0.159998,0.160852,0.156200,0.159773,0.155750,0.160231,0.159161,0.160340,0.159884,0.160242,0.159689,0.160920,0.160740,0.159934,0.161650,0.161229,0.161609,0.161151,0.160575,0.158745,0.159113,0.160288,0.161303,0.162040,0.161045,0.159839,0.160942,0.161438,0.159616,0.161674,0.160045,0.159250,0.158920,0.161454,0.157311,0.159779,0.155869,0.161845,0.159233,0.162320,0.159635,0.161503,0.160199,0.159825,0.161163,0.158734,0.160899,0.160200,0.159574,0.156951,0.160191,0.159001,0.160318,0.159631,0.160771,0.160256,0.160684,0.160749,0.156427,0.160903,0.156694,0.159255,0.155765,0.161381,0.156488,0.162230,0.155890,0.160102,0.160223,0.159237,0.161102,0.158935,0.160683,0.160808,0.160112,0.160675,0.161410,0.161211,0.160834,0.162307,0.160876,0.160403,0.159593,0.161397,0.160463,0.160846,0.161772,0.159133,0.161747,0.160631,0.159224,0.160311,0.161147,0.156962,0.162281,0.160043,
0.160807,0.159820,0.159767,0.159238,0.161083,0.160477,0.159477,0.159828,0.160201,0.158856,0.159881,0.160528,0.159446,0.160844,0.159566,0.160490,0.159545,0.160984,0.159880,0.161157,0.159200,0.163746,0.160116,0.160950,0.160994,0.160998,0.159527,0.156623,0.160462,0.156031,0.160041,0.159852,0.160097,0.159907,0.160397,0.159394,0.161151,0.161099,0.160181,0.159916,0.156066,0.162826,0.161457,0.159849,0.159670,0.160924,0.160855,0.161828,0.161956,0.161297,0.161060,0.159748,0.159715,0.160295,0.160570,0.159839,0.159947,0.158623,0.158724,0.156378,0.160513,0.157231,0.161329,0.155277,0.160075,0.161103,0.160466,0.161327,0.159507,0.158111,0.158932,0.155862,0.160500,0.162176,0.161014,0.157042,0.161342,0.155623,0.161827,0.156691,0.159730,0.155354,0.160466,0.156427,0.161737,0.159346,0.161797,0.160405,0.161276,0.160183,0.159462,0.160079,0.158815,0.158630,0.159370,0.159768,0.160409,0.160543,0.155649,0.160556,
0.156836,0.159482,0.160538,0.168963,0.160145,0.160430,0.159321,0.158616,0.159445,0.158786,0.160752,0.159947,0.157703,0.160400,0.160353,0.159021,0.160422,0.159552,0.158730,0.158080,0.159562,0.159243,0.159712,0.160386,0.159182,0.161781,0.159280,0.161886,0.158708,0.159225,0.159293,0.158580,0.159611,0.159564,0.160019,0.158504,0.158085,0.158897,0.160684,0.159046,0.159359,0.159995,0.160401,0.158498,0.158921,0.160147,0.160218,0.159177,0.159159,0.159303,0.158643,0.160747,0.159174,0.154805,0.158024,0.159595,0.159699,0.158693,0.160696,0.158721,0.160078,0.158155,0.159329,0.158986,0.159627,0.161371,0.159123,0.159087,0.161167,0.159255,0.159602,0.160732,0.159771,0.161114,0.159071,0.159053,0.159688,0.159123,0.158624,0.160388,0.158960,0.159817,0.158890,0.159941,0.159135,0.159584,0.159834,0.160095,0.158808,0.160265,0.160490,0.159854,0.160298,0.158230,0.160963,0.159843,0.160467,0.159550,0.160552,0.161411,
0.160229,0.160807,0.159226,0.158736,0.159568,0.159605,0.159028,0.159455,0.159612,0.158897,0.158063,0.160585,0.158647,0.158412,0.158407,0.159347,0.158563,0.159162,0.158095,0.161852,0.159844,0.159584,0.159759,0.159812,0.157640,0.160042,0.155223,0.165077,0.159796,0.159244,0.159523,0.160685,0.158297,0.159601,0.159888,0.160837,0.159276,0.158128,0.158864,0.158447,0.156610,0.159557,0.160315,0.158356,0.159562,0.156582,0.159277,0.156131,0.153786,0.158849,0.159273,0.159224,0.159448,0.159788,0.159106,0.161099,0.156999,0.158430,0.159308,0.159049,0.158080,0.159169,0.159974,0.158306,0.155499,0.160906,0.158315,0.160737,0.160016,0.161003,0.158243,0.160926,0.158469,0.158666,0.158649,0.159063,0.159643,0.159083,0.160493,0.159912,0.159740,0.159607,0.157961,0.160449,0.159217,0.160970,0.158536,0.160386,0.156852,0.158032,0.159812,0.159932,0.159460,0.159017,0.158924,0.158501,0.159888,0.159790,0.158884,0.159313,
0.159121,0.155195,0.158763,0.155888,0.158516,0.156011,0.160651,0.159010,0.159182,0.159246,0.161009,0.160046,0.157244,0.160681,0.155745,0.160823,0.161463,0.159793,0.162125,0.161627,0.159884,0.161260,0.157677,0.159915,0.160342,0.159323,0.161265,0.160062,0.161830,0.159171,0.162591,0.160550,0.160516,0.159767,0.159587,0.159995,0.160451,0.159711,0.160678,0.157771,0.161980,0.159822,0.162457,0.159738,0.163363,0.159727,0.162755,0.159823,0.160660,0.160503,0.159083,0.160722,0.159884,0.160234,0.164375,0.160445,0.160185,0.160039,0.160481,0.160244,0.159460,0.164673,0.160425,0.160633,0.159645,0.159739,0.160882,0.159376,0.160415,0.160306,0.161223,0.161281,0.159909,0.160019,0.160615,0.159684,0.160040,0.160211,0.162036,0.160056,0.162032,0.160488,0.161449,0.159223,0.159229,0.161115,0.161126,0.159342,0.160026,0.160410,0.160003,0.160448,0.160247,0.157124,0.160455,0.159577,0.161376,0.160397,0.162105,0.160153,
0.163322,0.159926,0.159816,0.159601,0.159156,0.160718,0.157468,0.159603,0.159968,0.159188,0.161392,0.160388,0.160012,0.160395,0.161032,0.161331,0.160170,0.158962,0.159189,0.159737,0.160460,0.157905,0.162274,0.158838,0.161624,0.155924,0.159309,0.159767,0.159097,0.161337,0.159952,0.160536,0.158479,0.158191,0.157664,0.159672,0.160270,0.159926,0.160322,0.159128,0.159997,0.159490,0.158906,0.159464,0.159150,0.159451,0.158783,0.159071,0.159500,0.158030,0.158787,0.157966,0.159205,0.158730,0.158277,0.158558,0.158537,0.160548,0.158982,0.159857,0.159124,0.159974,0.159365,0.158126,0.158318,0.158307,0.158991,0.158562,0.159379,0.157952,0.158622,0.160819,0.159480,0.160159,0.159628,0.160058,0.157844,0.160033,0.158625,0.160392,0.159924,0.159355,0.158647,0.159389,0.159286,0.159133,0.160704,0.159804,0.159931,0.160404,0.159894,0.166300,0.159157,0.161153,0.159876,0.159026,0.160112,0.159733,0.159813,0.160322,
0.158263,0.160997,0.159448,0.160284,0.158520,0.161046,0.158569,0.158790,0.158491,0.157948,0.159160,0.158958,0.157325,0.159203,0.157629,0.159597,0.159133,0.160295,0.158004,0.160365,0.161292,0.158424,0.159646,0.158504,0.159656,0.159630,0.160651,0.158681,0.159025,0.161106,0.160173,0.158726,0.159793,0.158997,0.159941,0.157746,0.160182,0.158883,0.160641,0.158988,0.159737,0.159711,0.158108,0.159156,0.158382,0.159576,0.159203,0.159890,0.158400,0.159192,0.160537,0.158868,0.159954,0.159049,0.159717,0.159576,0.158947,0.159954,0.163376,0.159581,0.160330,0.159282,0.160301,0.159303,0.160573,0.159724,0.160107,0.159179,0.157368,0.159503,0.157996,0.160299,0.158944,0.160166,0.159154,0.159047,0.158781,0.158818,0.160065,0.158753,0.160304,0.159290,0.159121,0.158935,0.158941,0.157480,0.159077,0.158163,0.159638,0.154584,0.159450,0.159932,0.159060,0.158193,0.159093,0.160191,0.159470,0.159826,0.161198,0.160953,
0.159605,0.159460,0.158731,0.158798,0.158384,0.159434,0.159767,0.159383,0.159884,0.158890,0.159519,0.160038,0.159260,0.159487,0.157420,0.159017,0.159100,0.158709,0.158639,0.160349,0.157458,0.157983,0.158092,0.157458,0.157867,0.158704,0.160577,0.158589,0.158828,0.160557,0.159499,0.159058,0.158591,0.158128,0.157722,0.159417,0.158547,0.159371,0.157253,0.158919,0.157982,0.157676,0.159020,0.157754,0.160141,0.157839,0.159779,0.158967,0.159074,0.158666,0.160294,0.158750,0.160330,0.156766,0.157894,0.158500,0.159140,0.157003,0.157998,0.158926,0.158835,0.159278,0.158520,0.158615,0.157233,0.157974,0.157622,0.155949,0.156679,0.158207,0.157964,0.158785,0.158028,0.158383,0.157653,0.157670,0.158758,0.158921,0.157181,0.157680,0.158579,0.157672,0.159391,0.159002,0.158086,0.157378,0.157338,0.159731,0.159965,0.160447,0.158284,0.159004,0.157046,0.159639,0.158063,0.157878,0.158065,0.157764,0.159703,0.158754,
